OTU_num	s1.1	s1.2	s1.3	s1.4	s1.5	s1.6	s1.7	s1.8	s2.1	s2.2	s2.3	s2.4	s2.5	s2.6	s2.7	s2.8	s3.1	s3.2	s3.3	s3.4	s3.5	s3.6	s3.7	s3.8	s4.1	s4.2	s4.3	s4.4	s4.5	s4.6	s4.7	s4.8	s5.1	s5.2	s5.3	s5.4	s5.5	s5.6	s5.7	s5.8
OTU_5086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0.000106247	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0.000106247	0.000424989	0
OTU_5088	0	0	0	0.000106247	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0.000318742	0.000106247	0	0	0	0	0.000106247	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0.000106247
OTU_5089	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5091	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0
OTU_5098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5124	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0.000106247	0
OTU_5126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0.000106247	0	0	0
OTU_5131	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0.000106247	0	0	0	0.000212495	0	0	0.000212495	0	0.000106247	0	0	0	0	0	0.000106247	0.000106247	0.000106247	0.000212495
OTU_5134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5147	0.000318742	0.000106247	0.000318742	0.000106247	0.000318742	0.000212495	0.000212495	0	0.000106247	0.000318742	0.000318742	0	0	0.000106247	0.000531237	0	0.001699958	0.000849979	0.000849979	0.000637484	0.001381215	0.000318742	0.001062473	0.000424989	0.001806205	0.001487463	0.001168721	0.000956226	0.001168721	0.001381215	0.000531237	0.000849979	0.00159371	0.001168721	0.000531237	0.000956226	0.000849979	0.001062473	0.001699958	0.000849979
OTU_5148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5156	0.000849979	0.000212495	0.000743731	0.000212495	0.000531237	0.000318742	0.000424989	0.000212495	0.000424989	0	0	0.000424989	0.000106247	0.000106247	0.000106247	0.000743731	0.000106247	0	0.000424989	0.000212495	0.000318742	0	0.000106247	0.000106247	0	0.000212495	0	0.000106247	0	0.000212495	0.000106247	0.000212495	0.000424989	0.000318742	0.000212495	0.000531237	0.000212495	0.000849979	0.000212495	0.000106247
OTU_5167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0
OTU_5172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5182	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0
OTU_5198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0
OTU_5200	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5224	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5227	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0
OTU_5250	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000318742	0	0
OTU_5271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0.000106247	0.000106247	0
OTU_5279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0
OTU_5300	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0
OTU_5302	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0
OTU_5316	0	0	0	0	0	0	0.000106247	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0
OTU_5339	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0.000106247	0	0.000318742	0.000212495	0	0	0	0	0	0	0	0	0	0	0
OTU_5344	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5347	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000318742	0	0	0	0	0	0
OTU_5348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5356	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5364	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5365	0	0	0	0	0	0	0.000318742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5369	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5374	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247
OTU_5379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0
OTU_5382	0.000424989	0.000106247	0	0.000106247	0	0	0.000212495	0.000106247	0.000106247	0	0.000106247	0	0	0.000106247	0.000106247	0.000318742	0.000318742	0.000106247	0.000212495	0.000318742	0.000318742	0.000106247	0.000106247	0.000212495	0.000318742	0	0	0.000212495	0.000318742	0.000106247	0.000106247	0.000106247	0.000106247	0.000106247	0.000106247	0.000424989	0	0.000531237	0.000106247	0.000424989
OTU_5383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0
OTU_5384	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5400	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000424989	0	0	0	0	0	0	0
OTU_5412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000318742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0
OTU_5436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0
OTU_5454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000318742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5456	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000743731	0	0	0	0	0.000424989	0.000212495	0.000424989	0.000212495	0.000212495	0.000318742	0	0	0	0	0
OTU_5458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0.000637484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5467	0.012112197	0.007862303	0.004037399	0.00361241	0.004037399	0.009881003	0.005631109	0.005524862	0.006906077	0.007862303	0.001062473	0.001168721	0.00361241	0.005099873	0.003506162	0.004674883	0.005949851	0.00159371	0.003399915	0.004037399	0.00361241	0.003293668	0.002762431	0.001699958	0.000531237	0.001062473	0.000212495	0.000637484	0	0.000318742	0.000318742	0.000424989	0.000637484	0.000637484	0.000212495	0.000106247	0.000318742	0.003718657	0.000531237	0.001699958
OTU_5471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5475	0.000106247	0	0.000318742	0	0	0	0	0	0	0	0	0	0.000212495	0	0.000318742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0
OTU_5511	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0.000106247	0	0.000106247	0.000106247	0	0	0	0	0.000318742	0	0.000212495	0	0.000212495	0	0.000106247	0.000318742	0	0	0.000106247	0.000106247	0	0.000106247	0	0.000106247	0	0
OTU_5512	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000424989	0	0	0	0	0	0	0
OTU_5514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0
OTU_5531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0
OTU_5535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0
OTU_5537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0
OTU_5538	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5546	0.000849979	0.000318742	0.000637484	0.000637484	0.000637484	0.000743731	0.000531237	0.000318742	0.000212495	0.000743731	0.000531237	0.000318742	0.000318742	0.000424989	0.000531237	0.000637484	0.000318742	0.000424989	0.000424989	0.000106247	0.000106247	0	0.000106247	0	0.000424989	0.000743731	0.000106247	0.000106247	0.000424989	0.000318742	0.000106247	0.000318742	0.000106247	0.000318742	0.000106247	0.000106247	0.000106247	0.000531237	0.000318742	0.000212495
OTU_5550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0
OTU_5553	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0
OTU_5556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5560	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0
OTU_5563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0
OTU_5565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0
OTU_5566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5571	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0.000106247	0
OTU_5575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5577	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0
OTU_5597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0
OTU_5605	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0.000106247	0	0	0	0
OTU_5606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0
OTU_5609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0.000106247	0	0
OTU_5617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0.000106247	0	0	0	0.000106247	0.000106247	0	0.000212495	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0
OTU_5634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0
OTU_5643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0
OTU_5650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5659	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0
OTU_5662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247
OTU_5671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247
OTU_5682	0	0	0	0	0	0	0	0.000106247	0.000106247	0	0.000106247	0	0.000106247	0	0.000106247	0	0.000106247	0	0	0	0.000212495	0	0	0	0.000106247	0	0.000106247	0	0	0	0	0	0	0.000106247	0	0	0.000106247	0.000318742	0	0
OTU_5685	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0.000106247	0	0	0.000212495	0.000106247	0.000106247	0	0	0	0.000212495	0	0.000106247	0	0.000106247	0.000106247	0.000106247	0.000106247	0	0.000106247	0.000106247	0.000106247	0
OTU_5695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5702	0.000106247	0	0	0	0	0.000424989	0.000106247	0	0	0	0	0	0.000212495	0	0	0	0	0	0.000106247	0.000106247	0	0	0	0.000106247	0	0.000212495	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0
OTU_5711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0
OTU_5720	0.000743731	0.000424989	0.000424989	0.000212495	0.000424989	0.000531237	0.000106247	0.000424989	0.000212495	0.000531237	0.000318742	0.000637484	0.000106247	0.000106247	0.000318742	0.000212495	0.000424989	0.000531237	0.000637484	0.000531237	0.000318742	0.000318742	0.000849979	0.000531237	0.000424989	0.000318742	0.000318742	0.000424989	0.000318742	0.000424989	0.000212495	0.000212495	0.000318742	0.000212495	0.000106247	0.000212495	0.000318742	0.000212495	0.000212495	0.000318742
OTU_5724	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5742	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0.000106247	0	0	0	0
OTU_5753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0
OTU_5788	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0.000106247	0	0	0	0	0	0
OTU_5809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0
OTU_5821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0
OTU_5823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5833	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5860	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5867	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247
OTU_5890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5901	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5913	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000424989	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5924	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5934	0.000212495	0.000106247	0	0	0	0	0.000106247	0	0	0	0.000212495	0.000106247	0	0	0	0	0.000106247	0.000212495	0.000318742	0.000106247	0	0	0.000424989	0.000106247	0.000106247	0.000212495	0.000212495	0.000106247	0.000106247	0.000212495	0	0	0.000106247	0.000106247	0.000424989	0	0	0.000212495	0.000318742	0.000212495
OTU_5938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0
OTU_5940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5945	0.000106247	0.000212495	0.000106247	0.000106247	0.000212495	0.000106247	0.000212495	0.000106247	0.000106247	0.000318742	0	0	0	0.000849979	0.000106247	0.000637484	0.000212495	0	0.000106247	0	0.000106247	0	0.000318742	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5954	0.000106247	0	0	0.000106247	0.000318742	0.000106247	0.000212495	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0.000106247	0.000212495	0	0	0	0.000212495	0	0.000106247	0	0.000318742	0	0	0.000106247	0.000212495	0.000212495	0.000212495	0.000106247
OTU_5959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0.000106247	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0
OTU_5968	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
